,Unnamed: 0,tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday,earnings
1770,1770,tt3579250,tvMovie,The Tree That Saved Christmas,The Tree That Saved Christmas,2014,88.0,"Drama,Romance",the tree that saved christmas,6.1,1218,True,False,False,False,36710930.33
1771,1771,tt3579698,movie,12 Dog Days Till Christmas,12 Dog Days of Christmas,2014,90.0,"Comedy,Drama,Family",12 dog days till christmas,4.7,538,True,False,False,False,46946134.239999995
1772,1772,tt3596436,movie,Home for Christmas,Home for Christmas,2014,102.0,"Comedy,Romance",home for christmas,5.5,345,True,False,False,False,33889097.55
1773,1773,tt3617078,video,The Badly Animated Marvel Christmas Carol,The Badly Animated Marvel Christmas Carol,2014,61.0,Animation,the badly animated marvel christmas carol,8.0,10,True,False,False,False,86313111.2
1774,1774,tt3626180,tvMovie,The Christmas Secret,The Christmas Secret,2014,86.0,"Drama,Family,Romance",the christmas secret,7.3,3706,True,False,False,False,86908181.19
1775,1775,tt3683386,movie,The Borrowed Christmas,The Borrowed Christmas,2014,95.0,"Drama,Family",the borrowed christmas,4.0,202,True,False,False,False,9090276.8
1776,1776,tt3688406,movie,A Christmas Horror Story,A Christmas Horror Story,2015,99.0,"Fantasy,Horror,Mystery",a christmas horror story,5.8,11802,True,False,False,False,14827342.139999999
1777,1777,tt3703148,movie,Christmas Eve,Christmas Eve,2015,95.0,Comedy,christmas eve,5.0,2780,True,False,False,False,7299843.0
1778,1778,tt3725224,tvMovie,One Christmas Eve,One Christmas Eve,2014,86.0,"Comedy,Drama,Family",one christmas eve,6.0,1584,True,False,False,False,76809307.19999999
1779,1779,tt3783740,movie,Christmas Wedding Baby,Christmas Wedding Baby,2014,112.0,"Comedy,Drama,Family",christmas wedding baby,6.0,75,True,False,False,False,61138957.800000004
1780,1780,tt3786326,movie,The Christmas Switch,The Christmas Switch,2014,97.0,"Family,Fantasy",the christmas switch,5.4,418,True,False,False,False,51541370.28
1781,1781,tt3801438,tvMovie,Grumpy Cat's Worst Christmas Ever,Grumpy Cat's Worst Christmas Ever,2014,87.0,"Action,Adventure,Comedy",grumpy cats worst christmas ever,5.0,2585,True,False,False,False,6385536.0
1782,1782,tt3812404,tvMovie,Tom and Jerry Christmas Special,Tom and Jerry Christmas Special,1987,60.0,Animation,tom and jerry christmas special,6.8,19,True,False,False,False,51429127.6
1783,1783,tt3875310,movie,Kidnap - Bo's Most Exciting Holiday Ever,Kidnep,2015,87.0,"Adventure,Family",kidnap  bos most exciting holiday ever,6.5,213,False,False,False,True,45334278.6
1784,1784,tt3889642,tvMovie,The Nine Lives of Christmas,The Nine Lives of Christmas,2014,86.0,"Comedy,Drama,Family",the nine lives of christmas,7.2,4388,True,False,False,False,91123786.8
1785,1785,tt3894188,movie,"Christmas, Again","Christmas, Again",2014,80.0,"Drama,Romance",christmas again,6.6,1180,True,False,False,False,13461953.339999998
1786,1786,tt3902554,video,kiss×sis: Christmas for Two,Kissxsis OVA 2: Futari de kurisumasu,2009,25.0,"Animation,Comedy,Romance",kiss×sis christmas for two,6.3,111,True,False,False,False,57606736.949999996
1787,1787,tt3915160,tvMovie,Correcting Christmas,Correcting Christmas,2014,86.0,"Drama,Fantasy,Romance",correcting christmas,5.6,1253,True,False,False,False,67099585.28
1788,1788,tt3917316,movie,Barcelona Christmas Night,"Barcelona, nit d'hivern",2015,95.0,Romance,barcelona christmas night,6.5,1012,True,False,False,False,62613894.2
1789,1789,tt3918686,movie,The Christmas Dragon,The Christmas Dragon,2014,106.0,"Adventure,Drama,Fantasy",the christmas dragon,4.5,800,True,False,False,False,9355148.1
1790,1790,tt3922320,tvMovie,An En Vogue Christmas,An En Vogue Christmas,2014,86.0,Drama,an en vogue christmas,5.7,223,True,False,False,False,1609897.17
1791,1791,tt3952328,video,Thomas & Friends: The Christmas Engines,Thomas & Friends: The Christmas Engines,2014,60.0,"Animation,Family",thomas  friends the christmas engines,5.9,30,True,False,False,False,37978064.0
1792,1792,tt3961102,tvMovie,O. Henry's Christmas,O. Henry's Christmas,1996,85.0,Drama,o henrys christmas,5.9,12,True,False,False,False,13382057.27
1793,1793,tt3970280,movie,A Magic Christmas,A Magic Christmas,2014,80.0,Family,a magic christmas,5.1,242,True,False,False,False,69045548.28
1794,1794,tt3991066,movie,A Dogwalker's Christmas Tale,A Dogwalker's Christmas Tale,2015,86.0,"Comedy,Drama,Family",a dogwalkers christmas tale,5.1,1638,True,False,False,False,26004348.179999996
1795,1795,tt3993802,tvMovie,Christmas Icetastrophe,Christmas Icetastrophe,2014,86.0,"Action,Adventure,Drama",christmas icetastrophe,3.8,1585,True,False,False,False,8808805.08
1796,1796,tt4001526,movie,The Wizard's Christmas: Return of the Snow King,The Wizard's Christmas: Return of the Snow King,2016,80.0,Animation,the wizards christmas return of the snow king,5.2,40,True,False,False,False,31581461.080000002
1797,1797,tt4009460,movie,Kirk Cameron's Saving Christmas,Saving Christmas,2014,79.0,"Comedy,Family",kirk camerons saving christmas,1.3,16608,True,False,False,False,6124394.9
1798,1798,tt4012254,tvMovie,A Cookie Cutter Christmas,A Cookie Cutter Christmas,2014,84.0,"Comedy,Romance",a cookie cutter christmas,5.9,2033,True,False,False,False,41096903.120000005
1799,1799,tt4049534,movie,Mule-Tide Christmas,Mule-Tide Christmas,2014,74.0,Animation,muletide christmas,4.0,35,True,False,False,False,35245070.8
1800,1800,tt4055734,video,Peppa Pig: Peppa's Christmas,Peppa Pig: Peppa's Christmas,2007,60.0,Animation,peppa pig peppas christmas,6.6,31,True,False,False,False,9318896.4
1801,1801,tt4057146,movie,I'll Be Next Door for Christmas,I'll Be Next Door for Christmas,2018,100.0,"Comedy,Family",ill be next door for christmas,5.0,808,True,False,False,False,2590266.0
1802,1802,tt4065316,tvMovie,Best Christmas Party Ever,Best Christmas Party Ever,2014,84.0,"Comedy,Drama,Romance",best christmas party ever,6.3,2041,True,False,False,False,29059177.139999997
1803,1803,tt4065324,tvMovie,The Christmas Parade,The Christmas Parade,2014,85.0,"Comedy,Drama,Family",the christmas parade,5.9,1455,True,False,False,False,21865404.130000003
1804,1804,tt4065336,tvMovie,"Signed, Sealed, Delivered for Christmas","Signed, Sealed, Delivered for Christmas",2014,84.0,"Drama,Mystery,Romance",signed sealed delivered for christmas,7.5,1580,True,False,False,False,98343327.0
1805,1805,tt4067684,movie,A Christmas to Remember,A Christmas to Remember,2015,94.0,"Comedy,Drama,Family",a christmas to remember,5.4,70,True,False,False,False,58943577.96000001
1806,1806,tt4076824,movie,Beverly Hills Christmas,Beverly Hills Christmas,2015,86.0,Family,beverly hills christmas,3.2,531,True,False,False,False,15472547.840000002
1807,1807,tt4084042,movie,Dad's Holiday,Baba de jiaqi,2015,,Comedy,dads holiday,4.5,43,False,False,False,True,32225981.400000002
1808,1808,tt4105700,movie,Holiday Breakup,Holiday Breakup,2016,88.0,"Comedy,Romance",holiday breakup,4.4,622,False,False,False,True,51945600.08
1809,1809,tt4159212,tvMovie,One Starry Christmas,One Starry Christmas,2014,83.0,"Comedy,Drama,Romance",one starry christmas,6.5,2297,True,False,False,False,9191352.299999999
1810,1810,tt4177742,tvMovie,Christmas at Cartwright's,Christmas at Cartwright's,2014,84.0,"Comedy,Drama,Family",christmas at cartwrights,6.3,2084,True,False,False,False,76888971.17999999
1811,1811,tt4179824,tvMovie,A Christmas Mystery,A Christmas Mystery,2014,88.0,"Drama,Mystery,Romance",a christmas mystery,4.9,588,True,False,False,False,41474863.71000001
1812,1812,tt4180032,tvMovie,Christmas Under Wraps,Christmas Under Wraps,2014,88.0,"Comedy,Drama,Romance",christmas under wraps,6.2,6116,True,False,False,False,28116242.36
1813,1813,tt4194954,movie,Home Before the Holiday,Home Before the Holiday,2017,45.0,"Adventure,Comedy,Family",home before the holiday,8.4,12,False,False,False,True,54839239.56
1814,1814,tt4200996,tvMovie,A Christmas Tail,Christmas Tail,2014,87.0,Family,a christmas tail,5.2,384,True,False,False,False,51929073.56
1815,1815,tt4222522,tvMovie,The Christmas Shepherd,The Christmas Shepherd,2014,84.0,"Drama,Romance",the christmas shepherd,6.7,1327,True,False,False,False,7348456.15
1816,1816,tt4227386,movie,The Christmas Family,Familien Jul,2014,90.0,"Comedy,Family,Fantasy",the christmas family,5.0,193,True,False,False,False,4709580.5
1817,1817,tt4228832,movie,Keith Lowell Jensen: Atheist Christmas,Keith Lowell Jensen: Atheist Christmas,2014,58.0,Comedy,keith lowell jensen atheist christmas,7.9,19,True,False,False,False,66976937.86000001
1818,1818,tt4248606,tvMovie,Second Chance Christmas,Second Chance Christmas,2014,90.0,"Drama,Family",second chance christmas,6.9,206,True,False,False,False,5216036.370000001
1819,1819,tt4250046,movie,Xmas Meier,Xmas Meier,2013,51.0,Documentary,xmas meier,8.4,10,True,False,False,False,7964116.44
1820,1820,tt4264544,tvMovie,Marry Us for Christmas,Marry Us for Christmas,2014,90.0,Comedy,marry us for christmas,5.5,188,True,False,False,False,54023020.150000006
1821,1821,tt4270254,movie,Red Christmas,Red Christmas,2014,60.0,Horror,red christmas,4.6,41,True,False,False,False,33017190.459999997
1822,1822,tt4276834,tvMovie,A Perfect Christmas List,A Perfect Christmas List,2014,88.0,"Comedy,Drama,Family",a perfect christmas list,5.6,1235,True,False,False,False,49292040.559999995
1823,1823,tt4280430,tvMovie,A Christmas Kiss II,A Christmas Kiss II,2014,88.0,"Comedy,Romance",a christmas kiss ii,5.9,2176,True,False,False,False,28406748.29
1824,1824,tt4305318,tvMovie,A Christmas Dream,A Christmas Dream,1984,60.0,Family,a christmas dream,4.9,34,True,False,False,False,8409996.42
1825,1825,tt4321264,movie,Renfroe's Christmas,Renfroe's Christmas,1997,72.0,"Drama,Family",renfroes christmas,4.6,21,True,False,False,False,43604064.239999995
1826,1826,tt4387314,movie,A Christmas Carol,A Christmas Carol,2018,75.0,Fantasy,a christmas carol,4.1,391,True,False,False,False,21121693.25
1827,1827,tt4419364,movie,Holidays,Holidays,2016,105.0,"Fantasy,Horror,Mystery",holidays,5.1,11754,False,False,False,True,28756605.509999998
1828,1828,tt4434688,tvMovie,The Spirit of Christmas,The Spirit of Christmas,2015,91.0,"Drama,Mystery,Romance",the spirit of christmas,6.4,7788,True,False,False,False,38180023.68
1829,1829,tt4453560,movie,A Horse for Christmas,Running Forever,2015,88.0,Family,a horse for christmas,5.1,65,True,False,False,False,57377828.45999999
1830,1830,tt4464242,video,Celtic Woman: Home for Christmas - Live from Dublin,Celtic Woman: Home for Christmas - Live from Dublin,2012,74.0,Music,celtic woman home for christmas  live from dublin,8.6,16,True,False,False,False,91422882.21999998
1831,1831,tt4515428,video,A Christmas Miracle: The Making of a Charlie Brown Christmas,A Christmas Miracle: The Making of a Charlie Brown Christmas,2008,16.0,"Documentary,Short",a christmas miracle the making of a charlie brown christmas,7.3,31,True,False,False,False,50592562.4
1832,1832,tt4558194,video,Christmas Trade,Christmas Trade,2015,99.0,"Comedy,Family",christmas trade,5.0,585,True,False,False,False,688506.5
1833,1833,tt4587740,tvMovie,A Christmas Melody,A Christmas Melody,2015,83.0,"Comedy,Music,Romance",a christmas melody,6.0,2372,True,False,False,False,18139757.4
1834,1834,tt4591840,movie,A Christmas Star,A Christmas Star,2017,82.0,Family,a christmas star,5.1,2019,True,False,False,False,2290807.29
1835,1835,tt4648986,tvMovie,A Prince for Christmas,Small Town Prince,2015,87.0,"Comedy,Drama,Romance",a prince for christmas,6.0,2038,True,False,False,False,11178240.0
1836,1836,tt4649416,movie,Almost Christmas,Almost Christmas,2016,111.0,"Comedy,Drama,Romance",almost christmas,6.1,7546,True,False,False,False,50215471.449999996
1837,1837,tt4675324,movie,The Christmas Reunion,The Christmas Reunion,2016,96.0,"Drama,Family",the christmas reunion,5.2,51,True,False,False,False,33074286.44
1838,1838,tt4677298,movie,Christmas Dreams,Christmas Dreams,2015,80.0,"Adventure,Comedy,Family",christmas dreams,5.4,82,True,False,False,False,9830419.200000001
1839,1839,tt4690134,movie,A Christmas Eve Miracle,A Christmas Eve Miracle,2015,80.0,"Comedy,Family",a christmas eve miracle,3.7,346,True,False,False,False,46661340.47
1840,1840,tt4700190,movie,Wish for Christmas,Wish for Christmas,2016,96.0,"Drama,Family",wish for christmas,4.9,959,True,False,False,False,42794500.35
1841,1841,tt4760804,tvMovie,Dogstar: Christmas in Space,Dogstar: Christmas in Space,2016,93.0,Animation,dogstar christmas in space,7.4,30,True,False,False,False,87014001.86000001
1842,1842,tt4764944,tvMovie,Two Movie Guys' Intergalactic Holiday Showdown,Two Movie Guys' Intergalactic Holiday Showdown,2011,30.0,Comedy,two movie guys intergalactic holiday showdown,5.9,10,False,False,False,True,2708751.95
1843,1843,tt4766018,tvMovie,Family for Christmas,Family for Christmas,2015,82.0,"Drama,Family,Fantasy",family for christmas,6.2,2543,True,False,False,False,2230162.94
1844,1844,tt4767950,tvMovie,A Christmas Detour,A Christmas Detour,2015,85.0,"Comedy,Romance",a christmas detour,6.1,3373,True,False,False,False,75132877.71999998
1845,1845,tt4776578,movie,A Christmas Carol,A Christmas Carol,2015,59.0,"Drama,Family,Fantasy",a christmas carol,3.7,98,True,False,False,False,41567380.64
1846,1846,tt4843046,tvMovie,Northpole: Open for Christmas,Northpole: Open for Christmas,2015,83.0,"Drama,Family,Fantasy",northpole open for christmas,6.1,2013,True,False,False,False,82037641.57
1847,1847,tt4858404,movie,Holiday,Holiday,2021,108.0,"Drama,Mystery,Thriller",holiday,4.5,61,False,False,False,True,33529335.3
1848,1848,tt4885784,movie,Paris Holiday,Ba li jia qi,2015,114.0,"Comedy,Romance",paris holiday,5.6,180,False,False,False,True,23116388.96
1849,1849,tt4906164,movie,Mercy Christmas,Mercy Christmas,2017,83.0,"Action,Comedy,Horror",mercy christmas,5.3,964,True,False,False,False,62128202.72
1850,1850,tt4919762,tvMovie,A Royal Family Holiday,A Royal Family Holiday,2015,,Comedy,a royal family holiday,6.2,71,False,False,False,True,48023690.300000004
1851,1851,tt4919764,tvMovie,Royal Family Christmas,A Royal Family Christmas,2015,,Comedy,royal family christmas,6.6,84,True,False,False,False,42918661.5
1852,1852,tt4921846,tvMovie,Christmas Truce,Christmas Truce,2015,88.0,Drama,christmas truce,5.6,501,True,False,False,False,63376410.16
1853,1853,tt4923846,movie,Christmas in the Smokies,Christmas in the Smokies,2015,88.0,"Drama,Family,Romance",christmas in the smokies,5.8,1667,True,False,False,False,7435226.48
1854,1854,tt4923886,tvMovie,12 Drinks of Christmas,12 Drinks of Christmas,2013,,Family,12 drinks of christmas,7.2,11,True,False,False,False,93177811.44
1855,1855,tt4942404,movie,Black Christmas: The Night Billy Came Home,Black Christmas: The Night Billy Came Home,2016,90.0,Horror,black christmas the night billy came home,4.5,75,True,False,False,False,16962967.349999998
1856,1856,tt4943236,tvMovie,Girlfriends of Christmas Past,Girlfriends of Christmas Past,2016,90.0,"Comedy,Romance",girlfriends of christmas past,5.1,953,True,False,False,False,48273381.39
1857,1857,tt4943842,video,Thomas & Friends: Thomas' Christmas Carol,Thomas & Friends: Thomas' Christmas Carol,2015,55.0,"Animation,Family",thomas  friends thomas christmas carol,6.3,21,True,False,False,False,66748223.42999999
1858,1858,tt4945886,tvMovie,Billie Holiday: A Sensation,Billie Holiday: A Sensation,2015,52.0,"Documentary,Music",billie holiday a sensation,6.3,30,False,False,False,True,3495754.7099999995
1859,1859,tt4982260,tvMovie,A Gert Lush Christmas,A Gert Lush Christmas,2015,60.0,Comedy,a gert lush christmas,5.8,303,True,False,False,False,72583807.67999999
1860,1860,tt4994884,movie,The X Mas Files,The X Mas Files,2016,86.0,"Animation,Comedy,Sci-Fi",the x mas files,7.8,13,True,False,False,False,67989528.36
1861,1861,tt5014528,tvMovie,Just in Time for Christmas,Just in Time for Christmas,2015,96.0,"Comedy,Romance",just in time for christmas,6.4,2824,True,False,False,False,26782259.200000003
1862,1862,tt5031014,tvMovie,Ice Sculpture Christmas,Ice Sculpture Christmas,2015,83.0,"Comedy,Drama,Romance",ice sculpture christmas,6.5,2318,True,False,False,False,64568955.75
1863,1863,tt5033114,tvMovie,Once Upon a Holiday,Once Upon a Holiday,2015,84.0,"Comedy,Drama,Romance",once upon a holiday,6.2,3495,False,False,False,True,20846635.720000003
1864,1864,tt5040646,video,Doctor Who: A Ghost Story for Christmas,Doctor Who: A Ghost Story for Christmas,2009,3.0,Sci-Fi,doctor who a ghost story for christmas,7.1,659,True,False,False,False,46263286.18
1865,1865,tt5062804,tvMovie,The Christmas Note,The Christmas Note,2015,85.0,"Drama,Mystery",the christmas note,6.7,1468,True,False,False,False,66281453.81000001
1866,1866,tt5086384,movie,A Christmas in New York,A Christmas in New York,2016,81.0,Romance,a christmas in new york,4.7,190,True,False,False,False,27297229.64
1867,1867,tt5097970,tvMovie,Angel of Christmas,Angel of Christmas,2015,84.0,"Comedy,Romance",angel of christmas,6.2,2306,True,False,False,False,47850304.82
1868,1868,tt5120400,movie,Red Christmas,Red Christmas,2016,82.0,"Horror,Thriller",red christmas,4.3,2288,True,False,False,False,18450887.2
1869,1869,tt5123344,movie,The 12 Slays of Christmas,The 12 Slays of Christmas,2016,102.0,Horror,the 12 slays of christmas,4.4,103,True,False,False,False,33877422.04
1870,1870,tt5123866,movie,A Miracle on Christmas Lake,A Miracle on Christmas Lake,2016,110.0,"Family,Mystery,Sport",a miracle on christmas lake,4.4,283,True,False,False,False,32123270.080000002
